fips,PST045212,PST040210,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
48071,36196,35096,3.1,35096,6.9,28.0,10.2,49.7,87.9,8.4,1.1,1.2,0.1,1.4,20.3,69.4,86.8,6.1,15.8,85.8,16.6,2460,30.2,13593,86.5,3.8,148200,11482,2.89,29237,72850,8.3,498,8691,6.3,2301,2899,0.0,0.0,0.0,0.0,0.0,24.4,0,137217,274916,9540,31404,293,597.14,58.8
48073,51206,50845,0.7,50845,7.1,25.9,15.6,49.1,81.1,15.0,1.6,0.6,0.0,1.8,21.5,61.9,86.6,9.8,15.3,74.8,11.9,3752,21.7,20947,73.0,7.2,71000,16989,2.79,18049,37758,22.3,774,11628,2.1,2987,3609,0.0,0.0,0.0,0.0,0.0,21.7,552521,0,363156,7547,36459,20,1052.91,48.3
48075,7029,7041,-0.2,7041,5.8,21.2,15.3,41.6,87.2,10.1,0.7,0.7,0.0,1.2,28.2,60.0,80.7,4.5,16.1,84.3,15.9,363,11.2,2856,74.3,10.8,56000,2088,2.59,17567,47605,12.5,164,1610,2.5,348,442,0.0,0.0,0.0,0.0,0.0,0.0,0,31365,75474,10014,11657,0,696.41,10.1
48077,10535,10752,-2.0,10752,5.2,22.0,19.1,50.2,95.6,0.7,1.5,0.2,0.0,1.8,5.1,91.3,91.3,1.0,3.8,88.3,18.8,928,25.3,5143,85.4,1.9,79900,4344,2.47,25242,52868,10.4,119,967,-0.3,774,535,0.0,0.0,0.0,0.0,0.0,0.0,0,5438,77638,6984,2572,1,1088.72,9.9
48079,3046,3127,-2.6,3127,8.5,29.0,15.2,51.2,91.7,4.6,2.4,0.3,0.2,0.8,56.6,38.5,84.4,12.3,41.0,69.3,12.4,185,18.3,1332,78.8,3.3,37100,1090,2.77,17012,40513,16.2,60,302,-17.9,153,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11964,26876,8706,299,0,775.15,4.0
48081,3231,3319,-2.7,3320,5.6,20.0,26.0,51.4,95.7,0.7,2.1,0.2,0.0,1.2,20.7,76.8,81.3,3.9,14.1,85.8,14.0,329,21.5,2631,71.6,5.0,63800,1378,2.31,20028,40000,13.6,64,270,1.1,278,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24506,7233,0,1,911.47,3.6
48083,8675,8895,-2.5,8895,5.6,21.8,22.5,50.2,93.9,2.8,1.3,0.5,0.0,1.5,17.1,78.4,92.1,2.0,4.6,80.0,14.1,873,24.1,5566,67.2,7.2,63400,3568,2.43,17503,27910,30.8,208,1479,-6.3,749,1174,0.0,0.0,0.0,0.0,0.0,26.3,0,16164,47942,5646,5096,1,1261.95,7.0
48085,834642,782351,6.7,782341,6.9,27.8,8.7,50.8,75.6,9.2,0.7,12.0,0.1,2.4,15.0,61.8,84.6,17.2,24.8,92.9,48.7,42614,27.6,307353,70.3,24.4,202000,276234,2.75,37825,82758,7.3,18207,304938,5.6,70726,78539,4.6,0.9,10.0,0.0,7.2,28.0,7433796,9374853,12350753,16850,1380442,9244,841.23,930.0
48087,3036,3057,-0.7,3057,8.3,27.5,17.8,50.9,90.2,5.6,2.3,0.4,0.0,1.5,31.3,61.7,88.3,10.4,30.6,73.6,18.3,236,15.4,1603,73.7,7.4,57200,1207,2.43,21100,38750,26.8,59,544,4.0,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17184,5788,1390,0,918.44,3.3
48089,20696,20874,-0.9,20874,5.9,23.0,19.8,50.3,83.7,13.5,1.0,0.6,0.1,1.2,27.1,59.0,90.4,9.1,20.7,80.6,16.4,1597,26.4,10635,78.9,7.0,98200,8069,2.52,23789,43252,15.7,556,5936,0.6,1838,1831,0.0,0.0,0.0,0.0,0.0,29.0,307342,136810,226783,11050,21717,15,960.27,21.7
48091,114384,108472,5.5,108472,5.5,22.9,16.6,50.8,94.7,2.0,0.8,0.9,0.1,1.5,25.8,70.1,82.9,6.2,17.3,88.9,32.6,12507,28.9,47901,75.6,11.7,196300,40119,2.61,33181,65521,9.5,2836,35698,1.0,10970,12349,0.0,0.0,0.0,0.0,10.3,25.8,1093683,960633,1539740,14632,184420,1156,559.48,193.9
48093,13765,13974,-1.5,13974,6.3,23.4,22.4,50.5,96.8,0.8,1.1,0.3,0.0,1.0,26.5,71.7,90.3,7.7,19.1,76.8,18.5,1295,22.7,7210,78.4,4.3,84000,5233,2.62,18868,36326,23.4,264,2530,3.5,935,0,0.0,0.0,0.0,0.0,0.0,0.0,0,83103,117792,8744,0,1,937.75,14.9
48095,4010,4087,-1.9,4087,4.0,13.3,15.1,31.4,95.1,2.5,0.6,0.4,0.1,1.2,54.1,43.0,74.6,34.6,43.1,78.7,12.2,264,20.2,1649,80.6,2.1,66900,965,2.84,18119,46528,21.7,49,720,3.9,220,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17668,4930,4346,0,983.80,4.2
48097,38688,38437,0.7,38437,6.7,25.1,16.8,50.5,92.8,3.2,1.3,1.0,0.0,1.6,16.5,77.5,81.6,8.1,13.9,81.9,19.0,3063,25.1,16706,69.2,8.6,111300,14442,2.60,23520,50176,13.6,837,12690,3.1,3435,4564,0.0,0.0,0.0,0.0,4.9,0.0,579742,99848,499700,13006,52556,36,874.76,43.9
48099,77231,75402,2.4,75388,7.8,26.4,8.0,50.3,75.0,16.8,1.2,2.1,0.8,4.1,17.0,60.9,77.5,5.9,14.1,88.3,14.9,9876,19.1,25490,58.9,22.4,96600,20134,3.26,19218,48920,14.1,762,10178,2.4,2607,3067,4.8,0.0,3.5,0.0,6.2,25.7,0,34335,442577,6096,45375,310,1052.07,71.7
48101,1486,1505,-1.3,1505,4.2,21.8,24.6,52.0,88.6,9.9,0.5,0.1,0.1,0.9,22.5,67.2,88.4,3.4,13.5,75.8,14.0,157,17.0,953,82.1,7.9,40900,638,2.60,18700,39038,13.3,33,163,4.5,112,99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12673,8219,0,0,900.56,1.7
48103,4562,4375,4.3,4375,8.0,27.9,12.0,50.7,93.2,3.7,1.4,0.7,0.0,1.0,57.3,37.9,85.0,13.4,42.3,71.1,13.5,282,18.7,1629,77.6,1.3,56600,1442,2.87,18978,48648,19.3,85,939,1.3,270,407,0.0,0.0,0.0,0.0,0.0,39.6,0,23211,47808,12379,1023,4,785.07,5.6
48105,3743,3719,0.6,3719,7.8,26.4,14.9,51.1,95.3,1.6,1.4,0.8,0.1,0.9,63.4,34.7,90.3,15.1,44.2,60.0,6.8,120,15.3,1834,55.8,17.4,53900,1301,2.80,20406,51522,18.0,133,1062,10.9,299,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58893,15572,8295,0,2807.33,1.3
48107,6126,6059,1.1,6059,7.9,28.2,17.6,51.3,92.9,4.3,1.0,0.2,0.1,1.5,53.4,41.6,77.6,5.2,33.3,72.0,11.7,351,19.6,2855,70.0,7.0,51700,2115,2.85,16953,35655,27.4,104,703,-15.1,354,455,0.0,0.0,0.0,0.0,0.0,31.0,0,119411,23791,3807,0,8,900.20,6.7
48109,2290,2398,-4.5,2398,7.6,25.8,16.1,51.1,93.5,0.8,2.3,1.3,0.0,2.0,73.4,23.3,97.0,16.4,65.8,61.4,18.0,191,9.7,1117,71.2,10.7,43700,852,2.83,15760,37500,32.3,49,532,-10.6,187,241,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106249,42653,10313,1,3812.80,0.6
48111,6996,6703,4.4,6703,8.9,31.0,8.7,47.9,94.2,1.7,1.7,0.7,0.1,1.5,42.0,54.1,78.0,16.5,33.1,74.1,8.6,292,12.5,2835,64.0,5.3,69800,2172,3.01,19836,47500,12.3,218,1962,14.1,509,675,0.0,0.0,0.0,0.0,0.0,0.0,0,311073,85370,13911,12548,17,1503.26,4.5
48113,2453843,2368139,3.6,2368139,8.0,27.3,9.2,50.5,68.7,22.9,1.1,5.5,0.1,1.7,38.9,32.2,81.8,23.0,39.5,76.7,28.1,109883,25.7,943980,54.2,38.5,129300,840663,2.75,26617,48942,18.3,61034,1239445,0.7,203205,228604,13.6,0.8,6.9,0.0,15.3,28.1,39047030,58165146,33177208,13929,5705137,11925,871.28,2718.0
48115,13640,13833,-1.4,13833,7.2,23.5,14.3,42.9,89.6,7.4,1.1,0.6,0.1,1.2,53.9,38.2,82.4,7.1,37.2,68.0,8.5,573,12.6,5180,74.2,4.3,48100,4373,2.62,15746,39454,20.6,281,2626,2.2,637,887,0.0,0.0,0.0,0.0,0.0,0.0,0,91324,148370,10747,12466,6,900.31,15.4
48117,19360,19372,-0.1,19372,9.6,32.1,11.5,50.3,95.0,1.8,1.6,0.5,0.1,1.0,69.1,28.7,88.4,16.9,52.0,68.6,13.9,828,16.9,7065,65.0,12.7,78100,6196,3.06,17372,41134,16.8,424,5470,7.3,1135,1740,0.0,0.0,0.0,0.0,0.0,22.1,470796,0,224228,12227,17267,3,1496.87,12.9
48119,5329,5231,1.9,5231,5.4,22.0,21.1,50.3,87.0,8.0,1.7,0.7,0.0,2.6,6.6,81.3,90.3,2.2,4.5,84.1,12.1,505,28.0,2456,81.5,3.7,61400,2023,2.53,20177,34710,20.2,55,616,-0.2,342,384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26426,4920,0,4,256.83,20.4
48121,707304,662604,6.7,662614,7.0,26.9,7.8,50.7,80.4,9.2,0.9,7.1,0.1,2.3,18.7,63.2,79.5,13.8,21.3,91.4,40.0,39581,27.3,264071,66.2,26.8,180400,231355,2.75,33252,72305,7.9,11449,166739,6.9,54933,58767,5.3,0.6,6.2,0.0,8.6,30.1,4008259,12358953,7668326,12465,797850,3475,878.43,754.3
48123,20465,20097,1.8,20097,6.1,22.1,18.8,47.9,88.1,9.5,0.8,0.4,0.0,1.2,33.3,56.8,84.0,2.7,18.6,75.4,12.3,1832,25.0,9191,76.2,6.7,73100,7069,2.57,22689,43380,14.7,437,4622,12.8,1527,1509,0.0,0.0,0.0,0.0,0.0,26.5,110375,30453,159887,8108,14886,4,908.98,22.1
48125,2323,2444,-5.0,2444,5.5,18.9,20.2,42.4,90.8,4.9,1.9,1.0,0.1,1.4,29.1,64.4,71.6,4.4,15.9,74.0,14.6,186,15.7,1265,81.0,3.0,46900,838,2.37,18017,35333,20.5,41,217,-36.2,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11311,4577,914,0,901.72,2.7
48127,10461,9996,4.7,9996,7.6,28.9,14.6,51.2,96.4,1.4,0.7,0.9,0.0,0.6,85.2,12.7,85.5,8.6,70.5,57.9,11.2,410,19.0,4365,70.6,10.0,47700,3451,2.84,14260,26730,33.0,187,3229,71.2,840,1017,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74775,7658,8259,5,1328.88,7.5
48129,3598,3677,-2.1,3677,5.5,19.9,21.4,50.9,92.6,4.9,0.6,0.3,0.1,1.4,9.3,83.6,81.0,1.9,5.2,83.7,18.5,337,18.7,2105,70.0,7.3,58600,1318,2.52,21545,44300,12.5,78,471,-4.1,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29218,7637,3717,0,926.89,4.0
48131,11717,11784,-0.6,11782,7.2,25.4,16.7,47.9,97.1,1.4,0.6,0.4,0.1,0.4,88.1,10.4,83.4,4.4,67.3,66.3,8.2,652,25.0,5495,72.6,4.0,54900,3928,2.83,16172,35144,22.8,154,2109,13.0,809,1015,0.0,0.0,0.0,0.0,60.6,21.8,0,17461,49609,4084,3745,0,1793.48,6.6
48133,18421,18583,-0.9,18583,6.0,22.2,20.4,51.1,95.2,2.3,1.0,0.4,0.1,1.1,15.3,80.8,86.3,3.6,9.4,79.8,15.4,1845,21.1,10311,74.3,7.2,66900,7105,2.48,20078,34531,19.5,461,5270,-16.6,1367,1747,0.0,0.0,0.0,0.0,0.0,23.4,135464,180763,259667,14170,17694,0,926.49,20.1
48135,144325,137130,5.2,137130,8.9,29.1,10.0,50.1,91.5,4.8,1.4,0.9,0.2,1.2,55.1,38.7,82.4,12.4,40.8,73.1,13.3,7503,19.9,53287,66.9,20.1,83100,48318,2.77,24010,50056,16.2,3313,53018,8.2,9889,11745,2.0,1.6,1.6,0.0,30.5,26.3,2049699,2004269,2090614,16222,228555,1009,897.69,152.8
48137,1968,2002,-1.7,2002,5.1,20.5,22.5,49.5,95.9,0.9,1.9,0.8,0.0,0.5,54.0,44.4,89.7,7.8,48.4,73.0,23.3,130,23.6,1654,83.5,0.8,62800,842,2.37,28820,43095,20.8,35,201,-2.0,217,435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11690,6063,0,0,2117.86,0.9
48139,153969,149610,2.9,149610,6.8,28.0,10.9,50.6,87.6,9.3,0.8,0.7,0.1,1.5,24.3,64.7,83.9,8.0,19.1,83.5,20.8,10076,28.7,55143,76.2,10.8,136600,49233,2.95,26059,62639,11.4,2455,32677,3.8,11788,14160,0.0,0.0,0.0,0.0,10.3,26.6,4080603,279168,1323106,9265,126593,735,935.49,159.9
48141,827398,800647,3.3,800647,8.1,29.3,10.5,51.1,92.4,3.9,1.0,1.2,0.2,1.3,81.2,13.7,84.4,26.5,74.1,72.0,19.8,47745,22.7,274807,63.6,23.4,108000,247305,3.13,17618,38259,25.0,13494,210200,1.6,55311,63143,2.2,1.1,2.0,0.0,61.4,27.1,14423498,5002538,8460929,11625,1031298,4355,1012.69,790.6
48143,39321,37890,3.8,37890,6.1,21.5,13.1,50.7,95.0,1.6,1.3,0.8,0.1,1.3,19.9,76.5,79.0,9.7,16.5,80.9,24.5,2537,17.9,17207,60.0,13.8,116300,14075,2.53,21825,40096,19.5,909,12033,2.1,2800,3925,0.0,0.0,0.0,0.0,0.0,0.0,849331,0,445038,12543,55362,54,1083.07,35.0
48145,17610,17866,-1.4,17866,6.1,21.5,16.5,52.5,71.5,25.5,1.0,0.5,0.1,1.5,21.6,52.0,88.2,4.9,15.5,76.3,11.7,1490,24.7,7702,70.2,9.9,61200,5647,2.82,15364,31543,23.6,235,1873,2.3,822,1121,0.0,0.0,0.0,0.0,0.0,0.0,0,53128,71633,4249,0,6,765.48,23.3
48147,33831,33915,-0.2,33915,5.6,21.6,17.9,47.1,89.3,6.9,1.1,0.5,0.0,2.1,10.2,80.0,81.2,3.4,7.8,81.1,14.6,3547,30.5,14268,73.9,8.3,84800,11817,2.66,20153,44136,15.3,466,4646,-2.4,2302,2254,0.0,0.0,0.0,0.0,0.0,0.0,135858,0,297301,9044,18458,17,890.84,38.1
48149,24695,24556,0.6,24554,5.4,21.5,22.8,50.9,90.8,6.7,1.2,0.4,0.1,0.9,19.3,73.1,89.6,7.0,18.2,80.1,17.6,2393,21.9,14183,77.1,6.4,133400,10517,2.25,27499,47285,12.8,727,6647,3.8,2300,3232,0.0,0.0,0.0,0.0,0.0,19.6,277817,158741,262010,11611,31977,4,950.01,25.8
48151,3844,3974,-3.3,3974,4.6,20.1,23.4,50.8,93.8,3.7,0.7,0.3,0.0,1.5,26.6,68.9,91.0,3.0,17.1,82.9,15.9,309,20.3,2199,74.8,5.2,54500,1676,2.36,24713,43724,13.6,68,509,-19.3,208,379,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12001,3040,0,0,898.94,4.4
48153,6367,6446,-1.2,6446,7.8,28.4,17.7,50.9,93.8,4.1,1.2,0.3,0.0,0.6,55.0,40.7,81.0,6.4,36.4,72.6,17.3,371,16.8,2974,69.3,3.7,61800,2571,2.47,18397,35967,21.8,165,966,2.4,360,619,0.0,0.0,0.0,0.0,0.0,13.9,0,65577,40010,6026,1805,7,992.14,6.5
48155,1307,1336,-2.2,1336,4.6,20.2,25.9,52.0,94.1,4.4,0.3,0.4,0.0,0.8,15.8,78.7,82.4,3.6,13.2,75.6,21.1,111,13.0,779,65.2,8.6,35300,557,2.23,18840,31006,21.7,28,170,-7.6,108,154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7042,5037,0,0,704.40,1.9
48157,627293,585385,7.2,585375,7.0,28.4,8.4,50.9,57.9,21.4,0.6,18.1,0.1,1.9,24.0,35.7,88.1,25.0,37.3,88.6,40.7,25362,30.1,208696,80.0,10.4,175100,177980,3.14,32924,82571,8.3,9705,119383,3.9,52729,50412,16.5,0.0,16.5,0.0,15.9,32.0,4986616,6615255,5306163,10440,583427,6724,861.48,679.5
48159,10640,10605,0.3,10605,6.1,24.4,19.5,50.9,92.3,4.3,1.2,0.6,0.0,1.4,13.1,80.2,85.6,6.7,11.7,83.8,22.9,873,25.6,5827,80.9,4.1,103100,3804,2.74,25657,47500,13.4,174,6042,4.3,792,977,0.0,0.0,0.0,0.0,0.0,0.0,0,4826,87874,7968,6490,0,284.39,37.3
48161,19515,19814,-1.5,19816,6.1,22.9,17.4,47.6,80.0,16.4,1.4,0.7,0.0,1.5,14.6,67.7,83.9,4.7,9.5,80.4,13.5,1730,24.5,9343,77.3,4.2,85000,6972,2.59,22823,45816,14.0,344,3786,-11.7,1252,1590,0.0,0.0,0.0,0.0,0.0,0.0,0,41614,254298,13512,22549,10,877.74,22.6
48163,17702,17217,2.8,17217,7.1,24.3,11.4,41.8,92.1,3.9,0.8,2.3,0.0,0.9,78.3,15.8,84.9,8.3,60.2,63.8,8.3,1034,21.1,5844,65.9,9.7,50200,4745,3.09,15413,37769,22.1,273,3521,10.3,963,1214,0.0,0.0,0.0,0.0,53.8,31.7,0,31535,107560,6679,7439,31,1133.50,15.2
48165,18413,17526,5.1,17526,10.1,34.4,9.4,49.3,95.2,2.1,1.0,0.4,0.0,1.2,38.5,58.6,84.8,21.5,48.3,61.9,13.3,685,18.1,6396,74.3,5.3,78100,5367,3.17,21869,47157,19.0,358,3420,15.5,1467,1564,0.0,0.0,0.0,0.0,0.0,18.3,0,169294,82554,5575,9535,19,1502.38,11.7
48167,300484,291307,3.2,291309,6.7,24.9,12.0,50.5,80.1,14.0,0.8,3.3,0.1,1.8,23.2,58.6,82.4,9.7,18.2,86.4,27.3,22900,26.2,133510,68.8,21.1,144700,107996,2.64,29936,59645,13.1,5197,78831,1.5,20276,22869,7.6,0.0,5.9,0.0,10.3,30.0,23480817,1761558,2750294,9700,590991,1967,378.36,769.9
48169,6412,6461,-0.8,6461,5.7,19.6,11.3,36.5,91.5,7.0,0.6,0.1,0.1,0.7,47.6,45.2,68.5,37.7,49.8,62.4,9.9,234,15.5,2269,68.2,11.6,58600,1631,2.46,13442,42883,22.5,122,1221,1.0,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9988,34963,7370,6171,1,893.41,7.2
48171,25153,24837,1.3,24837,5.0,19.6,27.8,51.7,97.0,0.6,1.1,0.4,0.1,0.8,20.9,77.4,86.4,6.3,23.0,86.4,25.9,3015,18.7,13070,75.2,7.8,195700,10610,2.26,28506,54843,9.1,888,7736,-3.4,3186,4379,0.0,0.0,0.0,0.0,0.0,28.7,88259,100425,311100,13247,52219,34,1058.21,23.5
48173,1259,1226,2.7,1226,6.4,27.4,13.7,47.4,97.1,1.6,0.6,0.1,0.2,0.5,33.4,64.3,95.9,7.6,13.3,83.2,20.0,45,22.2,568,78.6,0.7,103700,406,2.85,32692,72188,5.1,20,0,0.0,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,900.22,1.4
48175,7351,7210,2.0,7210,4.8,21.8,19.9,49.8,92.3,5.3,1.0,0.3,0.0,1.1,35.8,58.3,85.3,2.1,20.4,85.2,16.4,639,31.0,3727,80.6,4.1,102000,2942,2.37,27310,51389,13.8,121,794,0.4,530,548,0.0,0.0,0.0,0.0,0.0,29.2,0,0,37331,5332,3895,0,852.01,8.5
48177,20045,19807,1.2,19807,7.6,27.1,15.5,49.6,89.0,7.8,1.7,0.5,0.1,0.9,48.8,43.4,89.0,13.6,40.2,69.0,12.8,1350,23.9,8831,68.5,8.4,74300,7075,2.74,19098,38623,22.3,387,4740,1.3,1216,1554,0.0,0.0,0.0,0.0,0.0,27.1,444676,90249,179237,9252,17385,1,1066.69,18.6
48179,22978,22535,2.0,22535,7.2,25.1,15.5,47.7,90.8,5.2,1.3,0.6,0.0,2.0,25.5,66.9,83.1,6.2,16.8,78.8,12.9,1558,18.3,10081,76.5,8.9,71400,8180,2.54,21746,42845,14.6,633,6460,5.0,1385,1689,0.0,0.0,0.0,0.0,0.0,0.0,683688,0,0,0,0,2,925.97,24.3
48181,121935,120877,0.9,120877,6.3,23.8,16.3,51.2,88.6,6.0,1.8,1.1,0.1,2.4,11.9,77.8,81.4,5.5,9.6,85.7,19.8,10246,23.9,53970,69.0,14.9,102300,45878,2.55,23818,46993,14.4,2464,38460,-1.0,9056,12376,1.7,1.6,1.4,0.0,0.0,28.1,2542832,651716,1594749,13493,167728,76,932.80,129.6
48183,122658,121728,0.8,121730,7.6,25.7,13.7,51.0,75.6,20.3,0.9,1.2,0.1,1.8,17.3,60.0,80.4,9.2,15.5,82.5,20.5,9018,20.6,49698,63.2,21.1,114600,45290,2.58,23734,44608,16.6,4055,64681,2.1,9129,13320,8.8,0.7,0.0,0.0,3.9,25.3,4233987,1401503,2405150,20568,246699,654,273.30,445.4
48185,26783,26569,0.8,26604,5.6,22.3,15.1,45.7,80.8,16.5,0.8,0.4,0.1,1.4,22.4,59.7,82.9,8.0,16.5,76.6,11.0,2490,28.5,11046,75.1,5.0,86000,8433,2.77,19238,40509,15.6,365,5208,6.9,1792,1896,0.0,0.0,0.0,0.0,0.0,0.0,892610,142455,157336,6110,12524,25,787.46,33.8
48187,139841,131537,6.3,131533,6.6,26.6,12.3,50.8,87.5,7.3,1.0,1.7,0.2,2.3,36.3,53.5,86.5,6.8,24.0,85.4,24.1,15306,25.2,51815,78.3,7.0,150700,44554,2.82,25627,61608,9.7,1811,25647,1.7,8317,9803,0.0,0.0,0.0,0.0,21.6,29.5,2154106,822106,1026147,9115,116490,730,711.30,184.9
48189,36385,36273,0.3,36273,8.3,28.5,12.1,48.3,90.8,6.0,1.6,0.5,0.1,1.1,57.7,35.8,77.8,9.6,37.8,69.7,13.9,2107,15.2,13508,63.6,11.5,73500,11707,2.77,17255,39335,20.0,712,11275,-1.0,2011,2497,0.0,0.0,0.0,0.0,26.5,14.3,0,0,325074,9120,40263,8,1004.68,36.1
48191,3293,3353,-1.8,3353,5.7,24.5,22.7,50.5,90.1,7.3,1.1,0.3,0.1,1.2,34.0,58.1,88.3,13.3,24.2,73.6,14.3,238,15.0,1936,68.7,6.3,37800,1402,2.37,19999,32059,25.9,72,529,6.4,197,119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23247,6817,1845,0,883.49,3.8
48193,8307,8517,-2.5,8517,5.4,20.9,25.6,50.6,96.1,0.9,1.6,0.5,0.0,0.8,11.0,86.8,85.7,3.6,8.1,82.6,22.2,844,18.6,4564,81.2,4.4,82600,3024,2.72,22134,40757,12.5,207,2021,-3.8,743,1074,0.0,0.0,0.0,0.0,0.0,0.0,0,44784,78583,9734,6045,2,835.91,10.2
48195,5521,5613,-1.6,5613,7.4,29.2,14.3,49.3,96.2,0.9,1.6,0.3,0.0,1.0,44.6,53.5,83.5,18.2,36.5,75.6,21.4,326,19.5,2335,78.4,5.1,69400,1895,2.88,21512,52610,13.3,151,1198,4.1,474,0,0.0,0.0,0.0,0.0,0.0,0.0,0,89259,60072,11548,3102,7,919.81,6.1
48197,4082,4139,-1.4,4139,6.6,24.3,19.7,49.8,90.6,6.0,0.8,0.4,0.0,2.2,21.3,70.9,84.0,2.9,12.2,81.0,17.5,451,16.5,2420,77.4,9.0,46800,1692,2.43,18749,36568,22.2,81,805,10.3,266,228,0.0,0.0,0.0,0.0,0.0,0.0,0,18629,22226,5387,3359,0,695.11,6.0
48199,55190,54635,1.0,54635,6.6,25.4,14.2,50.6,91.9,5.9,0.5,0.6,0.0,1.0,5.0,87.3,86.9,1.3,3.8,86.1,14.9,4519,27.4,23032,78.7,5.8,99200,20204,2.65,25110,54588,11.5,782,8514,2.4,3645,3909,0.0,0.0,0.0,0.0,0.0,0.0,0,35903,612350,11835,37231,94,890.57,61.3
48201,4253700,4092448,3.9,4092459,8.0,27.6,8.7,50.2,71.0,19.5,1.1,6.6,0.1,1.6,41.5,32.2,81.7,25.0,42.1,77.9,27.9,187717,27.3,1612088,57.6,35.9,132300,1391103,2.87,27570,52675,17.3,91945,1780376,1.5,355234,370841,12.7,0.9,9.9,0.1,23.0,29.2,169275136,205478751,51899053,13276,7874724,27154,1703.48,2402.4
48203,67450,65632,2.8,65631,6.8,25.5,14.0,51.1,74.1,22.5,1.2,0.6,0.1,1.4,11.8,63.9,85.0,5.0,9.4,84.7,17.9,5130,22.9,27820,73.8,8.2,104600,23423,2.67,22519,45357,14.5,1316,19287,2.9,4532,6190,8.7,0.0,1.2,0.0,0.0,27.1,1564301,303576,603936,9541,64027,42,899.95,72.9
48205,6144,6062,1.4,6062,5.2,20.8,14.2,38.4,90.9,7.0,0.7,0.6,0.0,0.7,24.1,67.5,83.9,5.1,20.9,77.7,22.0,547,13.1,1964,73.4,2.8,138200,1727,2.60,25413,69414,8.0,104,1008,7.6,325,0,0.0,0.0,0.0,0.0,0.0,0.0,0,41885,34066,6549,1034,0,1462.03,4.1
48207,5901,5899,0.0,5899,5.2,20.7,21.8,47.2,92.4,4.5,0.8,0.6,0.0,1.8,24.3,69.6,84.3,4.4,16.7,78.9,12.9,402,20.1,3420,73.5,6.1,40700,2544,2.22,23748,39578,17.0,139,1019,8.9,454,478,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59213,11504,4662,2,903.13,6.5
48209,168990,157112,7.6,157107,6.5,24.1,9.2,50.1,91.4,3.9,1.2,1.4,0.2,1.9,36.3,57.5,77.0,6.9,23.3,88.6,35.5,10507,29.6,61821,67.3,21.8,174800,52717,2.73,26388,58247,16.4,3224,40584,8.2,12357,14240,1.8,1.1,0.9,0.0,18.1,26.2,1081843,451199,1954688,13765,235341,3327,677.98,231.7
48211,4080,3807,7.2,3807,8.8,29.9,12.4,49.2,96.4,0.8,1.1,0.9,0.1,0.8,30.5,67.0,84.7,11.6,20.1,82.5,17.9,293,17.3,1637,75.3,6.7,104900,1573,2.36,30937,54360,16.5,163,1491,17.8,375,480,0.0,0.0,0.0,0.0,0.0,0.0,0,63474,39206,11855,4078,65,906.29,4.2
48213,79094,78536,0.7,78532,5.8,22.5,20.0,51.1,90.4,6.6,0.7,0.6,0.1,1.6,11.6,79.8,84.5,5.5,9.1,79.8,14.5,8007,31.3,39799,77.3,5.9,87000,30552,2.52,22325,41242,16.0,1246,13073,4.1,5986,6660,0.0,0.0,0.0,0.0,0.0,0.0,201948,0,657384,8341,63108,158,873.75,89.9
48215,806552,774769,4.1,774769,9.6,34.2,9.8,51.2,97.2,0.8,0.5,1.1,0.0,0.4,90.9,7.5,86.1,29.6,85.0,60.3,15.3,23849,21.3,250235,70.1,15.9,75500,209796,3.58,13821,32479,35.3,11206,169833,1.6,66753,65497,0.0,1.1,1.8,0.0,68.8,30.6,1503200,4301122,7898809,11254,757984,3492,1570.87,493.2
48217,35115,35089,0.1,35089,6.4,24.0,19.1,51.0,90.0,7.2,0.7,0.5,0.1,1.5,19.0,72.2,85.6,7.6,15.4,78.5,15.0,3286,29.5,16241,75.1,5.5,85400,13231,2.58,20689,39944,16.3,647,6773,0.4,2305,2855,0.0,0.0,0.0,0.0,7.1,26.3,153569,41616,400271,11364,44297,2,958.86,36.6
